0.2,Max14:9.0,Sherman12:9.2,Chris20:9.3,Jeffrey1:9.3,Marcus17:9.0,Karen13:9.2,Ryan18:8.8,Frank8:9.1,Joeseph9:9.0,Jose15:9.3,Martin16:9.2,Khoman 6:8.8,Jessica10:8.8,Jonathan5:8.9,Tom11:8.8,Michael7:9.0,Vivien3:8.9,Alex2:9.3,John4:9.0
0.2,Max14:9.0,Sherman12:9.2,Chris20:9.3,Jeffrey1:9.3,Marcus17:9.0,Karen13:9.3,Ryan18:8.7,Frank8:9.1,Joeseph9:9.1,Jose15:9.3,Martin16:9.2,Khoman 6:8.7,Jessica10:8.8,Jonathan5:9.0,Tom11:8.8,Michael7:8.9,Vivien3:8.8,Alex2:9.3,John4:9.1
0.2,Max14:8.9,Sherman12:9.2,Chris20:9.6,Jeffrey1:9.6,Marcus17:9.0,Karen13:9.3,Ryan18:8.7,Frank8:9.1,Joeseph9:9.0,Jose15:9.6,Martin16:9.3,Khoman 6:8.7,Jessica10:8.7,Jonathan5:8.9,Tom11:8.7,Michael7:9.0,Vivien3:8.8,Alex2:9.6,John4:9.0
0.0,Max14:8.9,Sherman12:9.2,Chris20:9.6,Jeffrey1:9.6,Marcus17:9.0,Karen13:9.4,Ryan18:8.6,Frank8:9.1,Joeseph9:9.1,Jose15:9.6,Martin16:9.3,Khoman 6:8.6,Jessica10:8.7,Jonathan5:9.0,Tom11:8.7,Michael7:8.9,Vivien3:8.7,Alex2:9.6,John4:9.1
0.86,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:10.3,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.7,Joeseph9:8.8,Jose15:9.0,Martin16:8.9,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.6,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.83,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:10.4,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.7,Joeseph9:8.8,Jose15:9.0,Martin16:8.9,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.6,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.83,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:10.4,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.7,Joeseph9:8.8,Jose15:9.0,Martin16:8.9,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.6,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9454545454545454,Max14:8.9,Sherman12:9.0,Chris20:9.0,Danny19:9.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.1,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.9,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9454545454545454,Max14:8.8,Sherman12:9.0,Chris20:9.0,Danny19:9.2,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.2,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.8,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9454545454545454,Max14:8.7,Sherman12:9.0,Chris20:9.0,Danny19:9.3,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.7,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9454545454545454,Max14:8.6,Sherman12:9.0,Chris20:9.0,Danny19:9.4,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9272727272727272,Max14:8.6,Sherman12:9.0,Chris20:9.0,Danny19:9.5,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.5,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8727272727272727,Max14:8.6,Sherman12:9.0,Chris20:9.0,Danny19:9.6,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8363636363636363,Max14:8.6,Sherman12:9.0,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8363636363636363,Max14:8.6,Sherman12:9.0,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9333333333333333,Max14:8.9,Sherman12:9.0,Chris20:9.0,Danny19:9.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.1,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.9,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9333333333333333,Max14:8.8,Sherman12:9.0,Chris20:9.0,Danny19:9.2,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.2,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.8,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9333333333333333,Max14:8.7,Sherman12:9.0,Chris20:9.0,Danny19:9.3,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.7,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9333333333333333,Max14:8.6,Sherman12:9.0,Chris20:9.0,Danny19:9.4,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9166666666666666,Max14:8.6,Sherman12:9.0,Chris20:9.0,Danny19:9.5,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.5,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8583333333333333,Max14:8.6,Sherman12:9.0,Chris20:9.0,Danny19:9.6,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.1,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8416666666666667,Max14:8.6,Sherman12:9.0,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.1,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.825,Max14:8.6,Sherman12:9.0,Chris20:9.0,Danny19:9.8,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.1,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8333333333333334,Max14:8.6,Sherman12:9.0,Chris20:9.0,Danny19:9.9,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.2,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8333333333333334,Max14:8.6,Sherman12:9.0,Chris20:9.0,Danny19:9.9,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.2,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9153846153846154,Max14:8.9,Sherman12:9.0,Chris20:9.0,Danny19:9.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.1,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.9,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9153846153846154,Max14:8.9,Sherman12:9.0,Chris20:9.0,Danny19:9.2,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.2,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.8,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9153846153846154,Max14:8.9,Sherman12:9.0,Chris20:9.0,Danny19:9.3,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.7,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9153846153846154,Max14:8.9,Sherman12:9.0,Chris20:9.0,Danny19:9.4,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9153846153846154,Max14:8.9,Sherman12:9.0,Chris20:9.0,Danny19:9.5,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.5,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8615384615384616,Max14:8.9,Sherman12:9.0,Chris20:9.0,Danny19:9.6,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8461538461538461,Max14:8.9,Sherman12:9.1,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8461538461538461,Max14:8.9,Sherman12:9.1,Chris20:9.0,Danny19:9.8,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8384615384615385,Max14:8.9,Sherman12:9.1,Chris20:9.0,Danny19:9.9,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8153846153846154,Max14:8.9,Sherman12:9.1,Chris20:9.0,Danny19:10.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8384615384615385,Max14:8.9,Sherman12:9.1,Chris20:9.0,Danny19:10.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.1,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8384615384615385,Max14:8.9,Sherman12:9.1,Chris20:9.0,Danny19:10.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.1,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8928571428571429,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.9,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8928571428571429,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.2,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.8,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8928571428571429,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.3,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.7,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8928571428571429,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.4,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8928571428571429,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.5,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.5,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8714285714285714,Max14:9.0,Sherman12:9.0,Chris20:9.0,Danny19:9.6,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.4,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8642857142857143,Max14:9.0,Sherman12:9.1,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.3,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8428571428571429,Max14:9.0,Sherman12:9.2,Chris20:9.0,Danny19:9.8,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.2,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8428571428571429,Max14:9.0,Sherman12:9.2,Chris20:9.0,Danny19:9.9,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.2,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8428571428571429,Max14:9.0,Sherman12:9.2,Chris20:9.0,Danny19:10.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.2,Vivien3:9.0,Alex2:9.0,John4:9.0
0.7857142857142857,Max14:9.0,Sherman12:9.2,Chris20:9.0,Danny19:10.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.2,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8285714285714286,Max14:9.0,Sherman12:9.2,Chris20:9.0,Danny19:10.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.1,Tom11:9.0,Michael7:8.2,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8285714285714286,Max14:9.0,Sherman12:9.2,Chris20:9.0,Danny19:10.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.1,Tom11:9.0,Michael7:8.2,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8933333333333333,Max14:9.0,Sherman12:9.1,Chris20:9.0,Danny19:9.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.1,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.9,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8933333333333333,Max14:9.0,Sherman12:9.2,Chris20:9.0,Danny19:9.2,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.2,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.8,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8933333333333333,Max14:9.0,Sherman12:9.3,Chris20:9.0,Danny19:9.3,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.7,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8933333333333333,Max14:9.0,Sherman12:9.4,Chris20:9.0,Danny19:9.4,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8866666666666667,Max14:9.0,Sherman12:9.5,Chris20:9.0,Danny19:9.5,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.5,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8533333333333334,Max14:9.0,Sherman12:9.5,Chris20:9.0,Danny19:9.6,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.5,Vivien3:9.0,Alex2:9.0,John4:9.0
0.82,Max14:9.0,Sherman12:9.5,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.5,Vivien3:9.0,Alex2:9.0,John4:9.0
0.82,Max14:9.0,Sherman12:9.5,Chris20:9.0,Danny19:9.8,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.5,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8,Max14:9.0,Sherman12:9.5,Chris20:9.0,Danny19:9.9,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.5,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8,Max14:9.0,Sherman12:9.5,Chris20:9.0,Danny19:9.9,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.5,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.5,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:9.0,Sherman12:9.1,Chris20:9.0,Danny19:9.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:9.0,Sherman12:9.2,Chris20:9.0,Danny19:9.2,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:9.0,Sherman12:9.3,Chris20:9.0,Danny19:9.3,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:9.0,Sherman12:9.4,Chris20:9.0,Danny19:9.4,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:9.0,Sherman12:9.5,Chris20:9.0,Danny19:9.5,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.89375,Max14:9.0,Sherman12:9.6,Chris20:9.0,Danny19:9.6,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.88125,Max14:9.0,Sherman12:9.7,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.88125,Max14:9.0,Sherman12:9.8,Chris20:9.0,Danny19:9.8,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.85,Max14:9.0,Sherman12:9.9,Chris20:9.0,Danny19:9.9,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.85,Max14:9.0,Sherman12:9.9,Chris20:9.0,Danny19:10.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.0,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:9.0,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.9,Vivien3:9.0,Alex2:9.0,John4:9.0
